design_id,patch_length_mm,patch_width_mm,substrate_er,substrate_h_mm,feed_position,ground_ratio,resonant_freq_GHz,bandwidth_MHz,gain_dBi,efficiency_pct,min_s11_dB
1500,20.6607915982128,16.348423011567153,6.37643242835334,1.4869252610901331,0.3770184522274035,1.7214775185736775,2.8751163282063597,5.578376191355618,2.7248968267775266,58.59742733501099,-31.42775076641672
1501,23.812960542525435,11.525277883226076,6.389837033410252,2.0281323652041503,0.38351166161013805,1.6730789100950483,2.491913573356302,5.69808779325951,2.5007980024486427,58.16372900224529,-26.75448432971426
1502,12.860791566932459,36.147256514179375,3.638725689178842,1.940465931229391,0.33849807520891156,1.951035890174655,6.114330370305782,25.35832771122215,5.647573710343009,70.83605656265522,-31.87063178267113
1503,37.30704178980486,30.222487411529976,9.54970763608226,2.550068028553806,0.21620967392028115,1.3609009218895323,1.3010842135975198,2.3238439901168157,2.0027357787966205,42.41951746818603,-19.29911317442352
1504,30.040553932577318,15.519567993479878,6.807313641468936,1.1130959300571739,0.14831933660703692,1.4178207354153964,1.9137951165921951,1.862220728141162,2.108820048191502,56.85949288241642,-17.092145742081758
1505,25.299128844577577,11.966491839969624,5.7406423295313065,1.2743925490364143,0.2802658139472758,1.4327902540205675,2.4746025020530356,3.2778054763502715,2.5776999925306323,58.869173392065015,-15.081761059620767
1506,22.93797217953896,37.593416974211586,7.57882615759664,2.103265800981383,0.35323549776396823,1.221019307150553,2.3753918644066196,5.621271335719092,3.7275972780546347,50.94141129740968,-16.879755537036026
1507,11.543965351835219,18.409759459775263,5.39265335009247,2.6733502113093133,0.23671688526037335,1.775604823038865,5.595449654626232,35.09513296436112,3.6858151092454805,68.04265995056667,-16.321140582664597
1508,16.428826242634305,17.84451143697681,6.360172511689618,1.7754522163457542,0.3294939011619162,1.9337752471718836,3.620347637753894,10.738865853500643,2.933341124335038,59.077433169512844,-14.433495563320829
1509,35.68237592255063,28.65552170574473,8.049887793284785,2.7906221714202823,0.316914499999747,1.8957923423875211,1.4816396150001574,3.1703781614938555,2.3812227832561734,55.413523190605986,-13.378875678679783
1510,28.66613238358399,25.65443813990182,9.342432639364883,2.2837405585275925,0.37896993261194334,1.4720117628531375,1.7119543084185,3.598630460259628,1.539570380974842,41.46724475636643,-27.39653926934072
1511,15.816253608348589,17.757064514055727,4.042391055926473,2.010633996148961,0.19973973865868597,1.4422383737346336,4.717028245089081,15.78107940834585,4.43756484518439,70.8285250004934,-11.844489672537833
1512,15.676096527019075,16.290244773276626,8.92756406678065,2.0918281820770543,0.21863435278170892,1.2858504408874527,3.202483068291817,11.092694431868146,2.522428032989791,46.86258363888026,-30.017800716241936
1513,20.50376537624657,36.96918110387402,6.4274913175120245,1.087983680670524,0.34815476873108886,1.5282988531026005,2.885605028623649,4.059931499551833,3.751450075853165,57.00362422819265,-29.693552542458356
1514,28.45889614992063,18.845984637228717,8.436384487570376,1.4964475964840689,0.3133434197767856,1.7121867403073527,1.814658995714906,2.570421305882324,2.284082293314533,45.817935890526826,-21.711054704458434
1515,26.272457790538947,12.131857589460616,5.321450739795367,3.115210397646182,0.2493744915440891,1.6775098788517704,2.475001878790729,7.882070101614591,2.9802814386974874,66.16660463210918,-15.452785328482285
1516,25.81104625634108,28.73948079584597,4.210277582211713,0.92814819908062,0.2547867754553427,1.7671205168544524,2.8322415196545805,2.756386027647181,4.719569903506472,66.00637250026321,-11.657766176052835
1517,36.067923994346096,35.85634861620354,8.480920002408801,3.118153841626482,0.24846794916016193,1.8967641037527718,1.4280671524885726,3.378171616592346,2.3026545676504533,56.356840774143485,-23.115600030740385
1518,35.837543698724595,11.310601217813677,8.113622608463459,2.2011045985641515,0.1561539022742567,1.8327552384145611,1.469418901092683,2.456189014857238,1.487638947178438,52.75531883299305,-15.402684140321682
1519,35.355955084133704,14.844037313207583,5.663000211630859,2.4181828848534668,0.21083192351732716,1.7653046610722556,1.7828113759862156,3.299612801282623,3.049427788064552,63.28767425752545,-23.146975859124762
1520,31.073550512783815,16.58727445838685,2.4784537472459913,1.8672524790503018,0.22238583566876802,1.8935633949076438,3.066267010504751,5.04036472815054,4.449361189176505,82.7696515183928,-35.533168228944355
1521,21.773506405475388,30.809259847790656,4.770046828805031,1.2396196215008422,0.30739465107046066,1.3078768646948722,3.1542896016989217,4.670577033152061,4.715165921437703,64.25758507315442,-30.964372875431348
1522,18.08032810346136,18.6026873830254,5.865067480266276,1.3827861390018852,0.3790670766833317,1.8353412869771684,3.4256930382137933,7.1319087379534505,3.61914989391068,61.23585849768247,-32.91099177159328
1523,38.670779185229456,36.01153347570849,3.098299472852853,2.925874442390757,0.37707397792842146,1.9161256116547234,2.203670407337685,4.569643403368846,5.065693973289946,75.86657427930145,-26.693227544378004
1524,11.358548885615079,17.077980195364503,6.112163439688862,2.7299413960238663,0.3487841312131956,1.877705894410673,5.341594648769831,35.072102699412774,4.144379498141457,64.78707684372118,-34.188412048713495
1525,28.551492198828278,27.305439601770793,4.900760568926367,1.9881380685860885,0.3042586958435167,1.7608246861043582,2.3731801415945912,4.470067158720477,3.8390997198429893,67.9764214225771,-17.632052260730244
1526,35.38372367300056,11.61109927515738,3.3002242207823747,1.2263334453832775,0.3410110160411718,1.949320896902959,2.333544034965633,2.2227575743525736,3.5393166266281906,74.59745987824007,-12.481992785603218
1527,18.157387298880167,33.4955036875103,4.325970821894279,2.302088160596076,0.3023642969639653,1.8860819376333327,3.9718799082178737,13.766744705485571,4.585058615351115,70.1697695247336,-23.37476185246115
1528,39.36238215185408,39.73039926543465,4.611138758450789,0.9832736100690077,0.37912188267849456,1.9401952043983322,1.7746217093970094,1.2174133586342744,4.39663395748243,65.01638517393886,-39.524415490868236
1529,36.57771915826151,30.27475590078612,4.525577611230524,0.9352127721327883,0.2066628010761836,1.9740907221292114,1.9276919303957984,1.3573811625778274,3.639143074371515,66.38942499639275,-34.786191519943436
1530,15.979842654899052,28.81049368413228,7.105013467233102,0.8774602049434602,0.10018233173548798,1.3886649748840232,3.5215698548470806,5.065145104942361,3.9704104598822534,51.938722576678735,-19.626893923177903
1531,18.109279508000167,18.385608582907235,4.220845226035152,2.566383631039529,0.33160819228993854,1.5959752309620217,4.031720096864726,15.238628907722406,4.7984274890026155,70.19412411747413,-16.87468713150586
1532,36.919087303263886,32.066089795846906,4.078014309150236,1.8624752401224876,0.14798937841704046,1.7143740153114244,2.011944193837985,2.7346541188087388,4.038909882934862,72.56458249479688,-25.269544556646583
1533,13.277553801634886,24.837724665246732,8.211553622590266,2.4950930538770826,0.24222117115397498,1.949198382003537,3.942398514914629,20.360845443173968,2.64802412757218,51.007896447886985,-37.27442574463169
1534,15.654315148650896,16.222832349385815,8.206356465012238,2.8995548886574842,0.2116562237529963,1.6442039590069641,3.3448912119007566,16.592693810223675,2.17679437686848,50.36503486644547,-20.066025031785816
1535,28.25648227454862,31.49287175002176,2.5628864247469787,1.2549048518326757,0.31243723410283497,1.275495385284325,3.315953901317068,3.8191318842935638,5.27900732234862,76.2476461684383,-35.73175822024063
1536,14.410430350908364,26.893438052693895,3.911232300117222,0.823865359640896,0.21450805835827816,1.9286854060569558,5.263292463100126,8.25576298363866,5.577630109329444,69.3717153225949,-18.058608912952785
1537,27.17635512695097,37.69564885611709,5.9051043998883035,2.6414071632313423,0.16366210842438556,1.3078132710760737,2.2713614989073543,5.741651999295898,3.1581190709610425,60.485926506715955,-26.17887416364325
1538,27.266356396454686,23.67795260168318,7.7762449688688955,3.016058962089535,0.28891521064099346,1.452056424201734,1.9727824026345242,5.7478208163604165,2.8650254121490533,54.72115233299588,-23.90408977355557
1539,27.890632019405352,37.67687838317697,2.8529652059558392,1.3364692749709162,0.16563429438191157,1.5999969808045535,3.18408509450809,4.070717845381381,5.616467517456297,77.31007207738395,-18.067957948471363
1540,17.521041735258578,33.96402633645965,5.787192320050076,1.7727811356775671,0.24002946501149933,1.8430850446155185,3.558749157971771,9.808108442577733,4.163318274861675,64.54153354940881,-37.1505300996236
1541,34.63242600279122,15.114257831490788,7.641321526108291,1.3568555646727227,0.19412849911290625,1.7673550073312447,1.566838040734786,1.6614279185563465,1.7725973156605606,50.79345600286215,-36.28223896378984
1542,39.1133086655,27.31302987869453,5.60609787769299,2.4941516175288982,0.3341048118616105,1.752130363873321,1.619706652139225,2.7917665367095195,3.5419434554640477,59.82951086443643,-13.253754072834031
1543,18.336580674207084,32.09741818083508,9.899917176045342,2.0399016340378027,0.21440587606277206,1.468022676976326,2.5999028787644125,7.628943109152619,2.226157158255131,40.0,-16.592992384163836
1544,35.964799575077926,11.054939067959953,4.623374353668138,1.0609885934698753,0.22863087827695075,1.3811727663841673,1.9396978519545462,1.4978971944594892,3.138677101699617,67.71962025733184,-25.11706097715606
1545,18.791561194068127,13.381232517985612,8.775564595072503,1.4277088531056237,0.12860799962662875,1.58537934036356,2.694578640124438,5.455138072316905,1.0943201760380847,44.543887088210965,-10.440196176780905
1546,20.467813417858412,37.176636784994834,2.5921142856628547,2.3890549269603656,0.22721158188546586,1.5261303825162231,4.551900255683616,14.08506275680725,5.430428563685774,79.58062751863956,-37.59409683714733
1547,33.56330338764926,22.380043708034343,6.816100674348559,2.3000080847125615,0.2916747560482949,1.6270153173148714,1.7118218371068494,3.1370345855349737,2.7758338798679825,60.01931981100114,-28.653967740359835
1548,14.119902946418037,38.19435180809947,3.184042399242804,1.6499386947077836,0.3373549807015045,1.374411141000826,5.953469408075662,18.199647685721622,5.211601384415478,75.60937965547537,-38.86808523953567
1549,11.854227188022895,18.433590696187135,7.677533556021428,0.9201936352363336,0.13648249606539972,1.3437813753784342,4.566749092194558,9.249085917934876,2.630575969636517,49.31879829574306,-32.78756696161155
1550,21.598978006545792,29.1661453814792,9.867723640332056,2.685804657659706,0.3551973010603888,1.6122691390617638,2.210800569819311,7.342360724442552,1.1612650534610787,47.9004772588751,-11.414774880477498
1551,13.890496616933596,23.166651595662614,8.249211522781911,1.5484294570092034,0.3477472223913408,1.7994043831491338,3.759821838940511,11.374408962670367,3.2191319375807823,49.41861326428096,-27.68907571408996
1552,12.386582662922615,37.49610232483592,5.436931706042079,1.1272837615590132,0.11445657080429172,1.733869741274816,5.193532035595775,12.75597499967496,5.393227680184747,62.36315091584494,-23.568704636120465
1553,27.661840606467354,32.19419543538865,5.138207053402146,2.5075512438164886,0.31782465488145106,1.4575627738574537,2.3922379963356257,5.714696991386537,4.029375530205839,64.54937162391796,-16.982253837904267
1554,15.51924236290622,22.67632509116087,8.916602308817275,2.4428891233038614,0.20232744181822077,1.6215270923920713,3.236838603769746,13.619003151021555,2.54907207167217,47.40885599686034,-35.48195945426584
1555,19.027038684629854,32.518052976050456,6.725919797904642,2.93408862492319,0.31755011841963365,1.4872438362801077,3.039794435915375,12.384826248226783,3.5062721844276883,60.39854626668383,-20.599486997152873
1556,31.872656997186514,32.703314330568446,7.30183007139502,0.8191006375331986,0.1222760958133285,1.8306775550560455,1.7416349414236383,1.2179054612154878,2.6188304441102894,52.61216915968514,-22.726369638334965
1557,12.789871658426257,10.413522534342027,2.6780564857076774,1.8976829674329132,0.3360624759747862,1.7922539384367406,7.166633677453362,28.840138259199765,4.716615161606244,74.40319848267977,-37.556706572377514
1558,39.81904703441999,28.661300629227352,2.8783857862074935,1.743320510242555,0.18679831210041248,1.8451043517850596,2.220372788473058,2.648372080977081,4.639769323352733,74.7436217015546,-36.497224741087884
1559,19.26270004133467,11.65532123546088,2.6918216304311464,2.6188538347209094,0.273707347414903,1.965328215269978,4.7462538003031325,17.758141330000424,4.365495801402868,77.94307591436075,-34.849876166190484
1560,26.368877555482957,33.466800620578674,3.4812115464007407,3.0659139863504175,0.24993917203393257,1.2617950674668,3.048838414845081,9.182018999621725,4.683750448505121,78.1699530578863,-33.3144584738592
1561,33.75548444211362,10.338519561054998,3.978725409426053,2.999823434765372,0.36694461025471337,1.4213018807918896,2.2277934881575447,5.200794877275686,3.8180088897427544,74.27998522434622,-39.90075826366637
1562,17.110194920674832,34.583825310613015,6.436129814585269,2.338658831301301,0.13851328681841818,1.9432110240354104,3.4556034937764055,12.974324619806342,3.7852141912163058,56.32884582127904,-13.027219037392502
1563,20.23491270247212,30.275896321058323,8.797901215024474,2.1952136391010724,0.338272715022359,1.670157444725954,2.4991963809763376,7.277469464004984,2.6852045463141083,45.24043365324432,-13.252983027366927
1564,16.188063014025964,39.569081972471224,8.233600108073272,2.5664733632537766,0.2694798271450581,1.611105638719461,3.229248657299167,13.672400607959501,3.208403234385492,47.39456606378252,-17.891847488622055
1565,21.357349352714778,14.408679265962135,4.705514708787815,1.1427315186927292,0.24051999319002426,1.644949009287644,3.2377278408028674,4.6398359063662715,3.7385945433994703,63.07179365504874,-37.48603090910428
1566,32.04810017495671,23.767139231490386,9.849104686543553,1.8884026867639483,0.256271247703232,1.531283201619039,1.4913878229604451,2.3307107930843673,1.2673136786306745,40.0,-20.136603498313708
1567,31.432806814284923,22.616757542762652,10.07508479301655,2.0216174989254214,0.27961872260980736,1.3709080774444555,1.5034318301053755,2.528846975017864,1.0560408559646297,43.393357207331874,-29.825161877420157
1568,15.460575360944299,15.632038990577895,6.708535888331211,2.1072967037523274,0.3425490008457902,1.664335370946754,3.7458616520906505,13.697446191214237,2.4279916270230184,58.41655147144885,-15.654934898028952
1569,24.30771886210212,22.184940983328808,9.355438257554685,2.4463840931744882,0.15457993588272032,1.9424079304277047,2.01750670085505,5.577186444341286,1.5872836672877901,46.07622373664507,-27.953151202375217
1570,30.64620299985992,16.719812283478916,7.534794808249631,2.295323741993738,0.2657331091043838,1.773966099078298,1.7831130156699844,3.6165690554618397,2.0998952591206415,54.59988902403625,-34.84361001289182
1571,32.14449683566127,10.574092356012834,6.532812380292598,0.9142078797738667,0.28140085982688556,1.807110045520667,1.8257215180214317,1.4100818073428119,2.6509184482419834,55.34339742331012,-20.86060939445258
1572,29.08110915501589,23.176246923851124,3.4074296052218225,1.9666552371120334,0.36382935195899324,1.7550449968688813,2.7942602090017465,5.109004023129082,4.928198814273136,74.66648854068393,-21.349077984802555
1573,15.844681365907658,21.02441920875348,8.211972924584417,1.9932967159977701,0.38942741290666405,1.3934840759646934,3.3035736591609335,10.890725744354,2.6746997770058845,49.90730868175281,-29.374095469946333
1574,36.042371662285795,25.342795806294742,2.3437047774277993,1.0927487622249465,0.20996516467208873,1.2537963461851076,2.718481899565634,2.133341078150448,4.910871295529466,76.36439504420018,-17.19495877157138
1575,18.653433224132407,23.096222296503335,9.07451297323043,1.958218545740781,0.23981286354611822,1.259865334633971,2.6694440291291786,7.257453040092154,2.6378281893693196,46.47251082564096,-31.116482964895095
1576,21.09765409005092,37.63408484089918,4.03357027113335,2.5128528155636634,0.1335820758972962,1.5141469640564744,3.540073489947682,11.166183647181066,5.197588357955738,71.66018901506816,-18.21128938711519
1577,26.75493405789694,17.759420229756877,6.500705761605287,2.5888539707121656,0.16574792835380286,1.5582989556694198,2.19890830486556,5.656301461962426,3.3127045701525737,62.01568456496699,-28.912833349424112
1578,35.781355147416704,36.22369830591756,4.459908538614783,0.8447267736246938,0.3772548968520787,1.5098582765447972,1.985050218679229,1.24059145394458,4.5004093821346896,65.59137105634612,-16.9843089426166
1579,29.48950936198459,14.130487366346909,9.604972242061894,1.4367771016774589,0.3332204506941368,1.2124019255411098,1.6412534615225476,2.0621677910841343,0.8818335888785511,41.692379624837876,-19.1514054406886
1580,31.050631134367386,23.60596028435452,7.508954817879124,1.2935239818181825,0.15862631042255954,1.2502961516152375,1.7629138162654336,1.9003208142180312,2.3792630192357778,53.27474470778656,-15.804816802254216
1581,16.49104839060675,12.665838443030387,5.868348840504236,2.3021887895179263,0.35192399419480436,1.2256193629696304,3.7547846334463095,13.533678292677317,3.5836890068853444,64.35970641224272,-20.165644137225254
1582,20.57685472439963,29.1548504877652,6.60552441399611,2.5776495931836587,0.323647788030189,1.6139811576513463,2.8363421349514732,9.491010572680768,3.412086223648656,60.23903523744525,-30.006725614567245
1583,14.106802541246763,36.76760810827801,7.809408624214392,1.5667306655326876,0.24116978045842355,1.844566978251533,3.8049906841512366,11.512413457656642,3.3589842921346564,51.70504505344473,-11.335459479730218
1584,32.10710248922462,28.455410451340043,10.124262387919046,1.8006491919373753,0.12639644809505338,1.3961073530485344,1.4682785309976243,2.1583447360844574,1.8981531373348566,40.0,-16.47554586103316
1585,38.4627341968265,30.672083244835314,9.898071817147272,3.1522950256478786,0.37304750732184644,1.3769689932984868,1.239583552422812,2.6583791288833942,1.2803831849149447,40.92401598818498,-20.41580061820355
1586,32.04604784460624,25.4715845861223,3.5850116861776486,3.173618450005092,0.26102694340087107,1.7647214935524764,2.4721310788624167,6.624623739388517,4.1409146618219825,75.87959686992333,-13.9920683439342
1587,13.740361481095844,23.26194247292102,3.1143588966124858,1.2744072552455448,0.3153693344961883,1.9113155166681592,6.185983700093784,15.718330386406215,5.681345414295737,78.12134793050114,-29.46799135279671
1588,30.800960570836644,39.23427221224895,7.5735521569816555,1.6076943827187031,0.2588247833149846,1.8810036080219696,1.7696084684849578,2.524046695995687,2.6800007748379073,51.413472444798565,-34.5761541041046
1589,22.996755733762843,39.30624095220602,6.362827679392518,2.378157709568901,0.1820463297555094,1.3575268278396528,2.5858278342703853,6.985303703632426,4.312150031535874,58.7555405106506,-11.003795517589879
1590,12.763425459956093,29.914568708662284,8.517623170339284,2.049108116608543,0.16719824163832903,1.241964029828371,4.026843963661747,16.716003601113176,2.8442827284034258,45.78751039844291,-34.512875618372746
1591,39.984225198905435,34.61689813544989,10.194909036992817,1.0046190068182175,0.3933396905034554,1.6418530542380592,1.1749270340163982,0.7904484489058712,1.2020071653835829,40.0,-29.015528715867127
1592,31.723758722122035,36.16515015416396,2.4963287119319917,0.8775229469195865,0.27007180312531054,1.9874151806791325,2.9926486720645995,2.282353770503805,5.331924525307933,77.09676630532003,-15.469817937005068
1593,28.673139077701666,16.585773663886027,3.4324545049020454,1.5756584135105203,0.30681416227538105,1.8194598630239696,2.823667940864273,4.218187892247327,4.276770525309497,73.29238439478755,-16.11648068825954
1594,36.19293620106475,34.150621971749636,8.454253270927449,2.228416409937674,0.34363929322037545,1.3989018405201894,1.425377223123114,2.3008758999409835,2.4211474268920683,46.67585280768727,-10.593522366481473
1595,19.760232834422215,14.008238832104512,2.5989257915059154,2.1994014614656674,0.21961056824276542,1.6943757881874297,4.708713448152633,14.096769388748646,4.8121596569511675,80.96730252516734,-39.126968251384916
1596,30.00535270951648,29.138886645930935,9.615282510942347,0.958925031322497,0.30269530635108916,1.8211871619380866,1.6121724612322856,1.4008329450676125,1.9726229667985637,40.410423721874935,-26.965086186329014
1597,24.048412973986014,38.065472590772636,9.770671478404605,2.407999935887651,0.2992984540980011,1.273541568359083,1.9954581880824505,5.180848449894538,1.9968133464474955,43.96537799852691,-18.191856878933507
1598,13.718493031906542,27.869689352863368,10.05203055222286,2.4829142864029152,0.2746774295187188,1.5562650276783925,3.448720130710085,16.590466645129958,1.9820017851086509,41.22921706103242,-19.94031205174764
1599,26.232091411634904,20.393748397739866,7.249949744089978,1.8979589764525238,0.13104867105317183,1.401946464552589,2.1236886400615176,4.029503910215738,2.4065427544468005,56.233279805115615,-37.27698844251891
1600,28.957284631629012,36.02256981321181,3.350466467276398,2.241351279457154,0.11037598043632782,1.9063743898994223,2.829963187560703,5.99846665840716,4.955315499915397,75.0288181088757,-39.24848900404802
1601,24.197497116109723,23.198214508851372,4.044320715659041,1.335825958203931,0.33044806952609385,1.5899675844301042,3.082464036379956,4.536151046425856,4.219094117702787,70.29697242769579,-18.041017987572754
1602,13.758146711309303,35.138955346006185,7.117873688201302,2.5098525737637885,0.3757643906492466,1.9360460236442105,4.0865440470018894,20.465991103044534,3.9117772894049256,55.66064929121508,-38.910448137335294
1603,12.258495243403418,26.03327511269668,10.175165868177245,1.5961126372892234,0.3383524996380999,1.7300933347215384,3.836041946165064,13.47531805303002,2.0233229101683055,40.0,-19.616606044926808
1604,29.94515394274773,14.600240663458491,10.075060188866622,2.2995900634315944,0.25420965818744173,1.7105574167742907,1.5781231269461107,3.2641504016826257,1.112384518336806,41.27379037454361,-33.18149633997305
1605,35.13724491968619,16.991536196613236,9.74906218496424,1.395706128229644,0.3419657449918113,1.3955939913200053,1.3672317432623446,1.4234204994152257,0.962942486929696,40.309487498312855,-37.88492944677115
1606,37.72282136259927,33.40309281650561,2.3402557538389104,3.1666336014726215,0.39009507951688616,1.5540279664978112,2.5992941610442832,5.798428822582327,5.088282904747776,83.12889297519756,-12.840671733522647
1607,21.645575607809413,39.167365403417904,5.885394687553971,1.54885482108904,0.16721711541784312,1.30123033612542,2.856500624666259,5.312873294639444,3.3309648618480443,59.24784905140293,-31.57330241882881
1608,38.149475041392776,38.252068099788616,10.129962217254786,3.161238935455264,0.2364115642638658,1.5222538131835606,1.2353749195721095,2.7128939053135768,1.792080836502845,47.71872775806547,-15.209940038293094
1609,34.594104162930556,25.00806968743688,2.8734440132355,0.9637479929432583,0.22387875923150066,1.9915260051737036,2.5579249643048643,1.9654024268676096,4.446760235815754,73.30341194770553,-34.22465828223358
1610,22.72125005089952,15.578658655401197,8.273316215597422,1.6606508322920177,0.2663250023167897,1.8675895760369856,2.295193080408039,4.578842304466149,2.0306375907974643,47.191773505459906,-14.717526379459073
1611,22.189600986126162,12.294872847855643,10.143603848971829,1.095134758667018,0.3753395719391396,1.2366706084789063,2.1224898708457673,2.707255115595795,0.949669001208405,40.0,-11.512844415836824
1612,20.004364079976682,23.33393594661829,2.9829219117008856,2.8296178093223237,0.22172047572134407,1.6178702474573174,4.341557595241109,16.409787406894964,5.521056178416946,77.57725352457479,-28.786823831567986
1613,12.073498181144991,10.670975578066864,3.6253743773388187,2.9261553893836134,0.23684516121639246,1.9762553927693682,6.525017901855698,43.56070062303706,4.4328293935252265,73.21479385306833,-26.91923027763425
1614,10.291784076955917,36.82504245932901,5.260354363961499,2.803540118483586,0.24198505418994185,1.3158117701570833,6.354671314715219,45.05290009302335,4.9832991029685765,69.41656124551102,-15.325621416732442
1615,17.3649599046456,29.251918663332184,3.134419072335631,1.3633073213672056,0.12244704156066163,1.5141850251921585,4.879091284638512,10.144250515409274,5.451185408074445,74.43954229094608,-14.182711633937938
1616,17.638520471380573,31.937422256598214,2.3998599002523013,2.2914526405932643,0.2405371029251752,1.5001930431706794,5.489542617731084,18.86330816914967,5.206923336705929,80.65674585167994,-16.86693264822027
1617,31.889831377381363,18.94230919492463,9.355550297095789,1.997911326627509,0.388987553643782,1.4032100244121914,1.5378159719559577,2.5268724048341396,1.3523443348405189,46.833408409909616,-35.4205697624476
1618,14.721120319839809,29.734933980459655,2.391398691317531,0.8701212495093225,0.1591130160583044,1.6595132754974582,6.589074274567021,10.444113261088706,5.443550319598687,76.87223891992588,-30.511321065557468
1619,30.772649019098193,13.03696825811624,8.680044933880282,2.674565381276242,0.21869513488971676,1.8883275428683906,1.6544947327974184,3.931898719728741,1.1828988929818938,49.67929301378634,-39.940653173193276
1620,31.91005899865223,17.984626008256065,3.646028696129523,1.3156093499183212,0.14820716113973287,1.574595314730745,2.4618047803371788,2.70200785018118,3.874329518160409,72.14827436712403,-25.217612668150167
1621,23.791514827328598,35.46812655831784,3.2688599210270013,1.306503547219524,0.3822238070214423,1.9600762033203982,3.4871530516143636,5.267703112541209,4.873912233977774,70.87331378571376,-11.011612247359967
1622,13.52960513162384,21.152956973331055,9.964890594775351,1.62185032147315,0.3344075894877919,1.2935834835855582,3.5121242353105115,10.935914900919744,1.5082295630272005,40.0,-13.707517215149728
1623,31.585288358848814,15.647122894534151,6.570954546417595,1.365258262523727,0.3273592202121023,1.2187416284066168,1.8526448835583382,2.0663035935697245,2.2163301671317774,56.84893331903264,-30.705811566015697
1624,37.409417538605325,16.728417675385337,7.6289888767155825,2.4663262930460226,0.11833093158075542,1.2298895127971696,1.4516998163642938,2.4720071801853734,1.6925030713700666,53.86781429836879,-39.51034962153766
1625,20.985383625314533,29.440214564591642,6.871425782692582,2.5294640982925145,0.3033678157676296,1.702809962476036,2.7267851251714896,8.846683941923706,3.9458602049234535,58.93963071180424,-39.6470550524036
1626,32.762193319060785,27.547782115484836,5.106554621767728,1.372934214909709,0.2793427083166037,1.6794075835267046,2.026069317020532,2.2807606409975887,3.6636579521859907,65.87568756579599,-12.240734550021987
1627,32.25756153901182,13.161450688859363,2.5399690088517106,2.078109048722604,0.28274066956099664,1.387333080898545,2.917732787785055,4.923026513562999,4.3956249997344,80.13249613424968,-24.002334754049667
1628,11.621265025588343,36.023548682724616,8.155737079344213,1.473212219072108,0.2869121016725363,1.547136495670802,4.519664993013564,15.216693309731733,3.662078372246625,48.8624403626657,-14.200185041482609
1629,11.671229967798578,37.09843091532284,8.67330453207049,1.3257251512290897,0.11058065555938108,1.9003144349186525,4.363975813955198,13.567676404004246,3.2384380896073215,43.44230033693595,-17.450706449189656
1630,30.298532226602184,14.150144022792734,6.906233354444554,2.393752461634368,0.14430498081923498,1.8961601483869013,1.883861820670119,4.072314685436555,2.5261579428346383,57.582448351176836,-24.646979783548066
1631,34.92722999247043,20.4467321348483,6.77543791448249,2.0625914453129846,0.11857666206137515,1.8885353076949007,1.6499030677146904,2.6641807510194098,2.4626005562197375,60.039044171984415,-25.111464429528546
1632,37.61685709952556,31.57996209706107,7.0872348079848795,2.5585168757442807,0.18228092794805514,1.8579490471235731,1.4978569571376226,2.778520052543183,2.1166033953699444,54.10749164000858,-23.83642646391103
1633,14.249893697722325,23.37617586581673,6.2520936143895804,1.0250288477042757,0.1832396836535985,1.4127321507831831,4.209852680132593,7.948932747890101,3.76761324406374,58.65901539860547,-18.48214416201546
1634,27.501706245807984,20.71920280228534,10.094286153247502,2.7227049430235835,0.2874331039999834,1.9462117823398848,1.7166976559690859,4.669741074504033,1.1943997994988287,42.2944697990314,-21.23674945803874
1635,18.46159261966707,38.50562064211262,10.156211074836987,3.1193952628722204,0.2740865285919094,1.5054265551877493,2.54950716333031,11.399558768920013,2.314533553569028,42.29398691346255,-17.809869622595798
1636,16.68102601249044,19.57538781483171,10.175391814332738,3.0093684963840115,0.18295048405730013,1.538533021823422,2.818986063789384,13.496587443515601,2.0944811257847324,44.62965663562732,-20.293140169173334
1637,32.151656575860386,34.27309468225871,8.111223426144281,1.5865822669708014,0.2819444114364542,1.3823188703238432,1.6381162651994228,2.116228447615709,2.329824128204813,52.489180391856834,-30.025949251712724
1638,22.395756349663223,20.91152905107304,9.805618242134962,2.0088973845336024,0.31712850550369825,1.596434360258515,2.138887953659767,5.117199678404773,1.2551999463924917,44.39587486762947,-23.81176917325229
1639,23.130763260060952,25.292865603037,5.23622034717123,2.54219885386902,0.1597868577547856,1.2893118626086892,2.8339510098772673,8.08736789617723,3.4429520953897517,69.80624203179298,-18.88346907315376
1640,35.33203783019845,38.80115165749252,8.99608594896478,1.4140077113591019,0.3045188768366419,1.567903829466189,1.4154540463210095,1.5071669803902095,2.0575748172661195,43.36069834246714,-15.045534340341941
1641,17.160542344313633,29.124861130739962,9.248982913760969,1.7751711089328184,0.31434521660248893,1.8562194276214838,2.874175355641391,8.10767884615647,1.9046796277340987,45.44626448475274,-12.71071695712757
1642,25.85027133219208,19.96949732842719,5.869279703093509,3.1727210394613303,0.39329086488357945,1.3813417714217853,2.395155696465223,7.695234052094551,2.929627290801641,65.93861616140764,-27.727813543802945
1643,34.831311419145656,18.181682116974816,8.006618608983043,1.3724412204139742,0.2819389438566806,1.8868382260286465,1.5219376542356777,1.6395134258024973,1.7744120861973622,48.82379768438271,-30.58149434458002
1644,13.956664097912313,24.83070452287163,2.3836000152844017,3.0525313681852566,0.19899566374510674,1.333092127182108,6.961341559920112,39.686948490811595,5.769968320711073,83.91897300731976,-11.266869816970384
